:START_ID,:END_ID,:TYPE,subject_entity,object_entity,source_type
PHASE_III,ABDALA,START,PRODUCT,GPE,Wiki
CHILDREN,ABDALA,START,ORG,GPE,Wiki
THE_MALAYSIAN_GOVERNMENT,RM600_MILLION,ALLOCATE,ORG,ORG,Wiki
MALAYSIANS,HOUSEHOLDS,EARN,NORP,PERSON,Wiki
"RM2,000",WHO,EARN,PRODUCT,ORG,Wiki
MALAYSIANS,WHO,EARN,NORP,ORG,Wiki
CMCO,EMPLOYERS,OPERATE,ORG,PERSON,Wiki
REPORTS,THE_MALAYSIAN_GOVERNMENT,STEP,ORG,ORG,Wiki
MERCY_MALAYSIA,THE_COVID19_PANDEMIC,LAUNCH,PERSON,ORG,Wiki
MCGEER,SAUDI_ARABIA,VISIT,PERSON,GPE,Wiki
UPPSALA,TEGNELL,BEAR,GPE,ORG,Wiki
PEOPLE,AUTHORITIES,REMOTE,ORG,ORG,Wiki
TEGNELL,LENA_EINHORN,CONTACT,ORG,PERSON,Wiki
DONALD_TRUMP,THE_UNITED_STATES,PULL,PERSON,GPE,Wiki
THE_THAI_RAK_THAI_PARTY,ANUTIN,JOIN,ORG,ORG,Wiki
2012,ANUTIN,JOIN,PRODUCT,ORG,Wiki
NAPIER,BLOOMFIELD,BEAR,GPE,GPE,Wiki
THE_ATLANTIC_BUBBLE,RESIDENTS,TRAVEL,ORG,PERSON,Wiki
NEW_BRUNSWICK,PEI,JOIN,GPE,ORG,Wiki
PRINCE_EDWARD_ISLAND,THE_PEI_PASS,ESTABLISH,GPE,ORG,Wiki
FEROZ,GHANI,BEAR,PERSON,ORG,Wiki
GHANI,MATHEMATICS,STUDY,ORG,PRODUCT,Wiki
GHANI,IMPERIAL_COLLEGE_LONDON,JOIN,ORG,ORG,Wiki
INDIAN,PHASE,CONDUCT,NORP,GPE,Wiki
ELI_LILLY,BAMLANIVIMAB,WITHDRAW,ORG,ORG,Wiki
COVID19,BAMLANIVIMAB,TREAT,PERSON,ORG,Wiki
PEOPLE,BAMLANIVIMAB,TREAT,ORG,ORG,Wiki
THE_UNITED_STATES,BARICITINIB,APPROVE,GPE,PERSON,Wiki
TIME,BARICITINIB,REDUCE,ORG,PERSON,Wiki
RECOVERY,BARICITINIB,REDUCE,ORG,PERSON,Wiki
THE_WORLD_HEALTH_ORGANIZATION,BARICITINIB,RECOMMEND,ORG,PERSON,Wiki
PEOPLE,BEBTELOVIMAB,AUTHORIZE,ORG,ORG,Wiki
ABCELLERA,BEBTELOVIMAB,DISCOVER,ORG,ORG,Wiki
BANGLADESH,GLOBE,REQUIRE,GPE,PERSON,Wiki
TAIWANS_SUPER_BASKETBALL_LEAGUE,PLAY,SUSPEND,ORG,ORG,Wiki
YAS_ISLAND,UFC,RETURN,GPE,ORG,Wiki
THE_TAMPA_BAY_RAYS,TROPICANA_FIELD,NEE,ORG,ORG,Wiki
CROZIER,GILDAY,REINSTATE,ORG,PERSON,Wiki
AYLWARD,THE_WORLD_HEALTH_ORGANIZATION,JOIN,ORG,ORG,Wiki
THE_EBOLA_RESPONSE,AYLWARD,APPOINT,ORG,ORG,Wiki
TAIWAN,CHINA,ACCUSE,GPE,GPE,Wiki
ENGLAND,RESTRICTIONS,LIFT,GPE,PERSON,Wiki
NHS_DIGITAL,DATA,COLLECT,ORG,GPE,Wiki
JOHNSON,CORONAVIRUS,CONTRACT,PERSON,GPE,Wiki
DEATHS,RESEARCH,INCREASE,PERSON,ORG,Wiki
CONTACT_TRACING,DEATHS,RECOMMEND,PERSON,PERSON,Wiki
ENGLAND,RESTRICTIONS,END,GPE,PERSON,Wiki
LAW,BUSINESSES,CLOSE,PERSON,PERSON,Wiki
GOVERNMENT,FOOD,SUBSIDISE,ORG,ORG,Wiki
DOUGLAS_EDWARDS,WALTER_CRONKITE,REPLACE,PERSON,PERSON,Wiki
ANTHONY_FAUCI,CATHOLIC,GROW,PERSON,NORP,Wiki
ANTHONY_FAUCI,CORNELL_UNIVERSITYS_MEDICAL_COLLEGE,ATTEND,PERSON,ORG,Wiki
ANTHONY_FAUCI,WEILL_CORNELL_MEDICINE,ATTEND,PERSON,ORG,Wiki
WHO,FAUCI,HATE,ORG,ORG,Wiki
TRUMP,FAUCI,MEET,ORG,ORG,Wiki
TRUMP,FAUCI,FIRE,ORG,ORG,Wiki
TRUMP,FAUCI,PRAISE,ORG,ORG,Wiki
CONSERVATIVES,FAUCIS,QUESTION,NORP,ORG,Wiki
DONALD_TRUMP,COVID19,CONTRACT,PERSON,PERSON,Wiki
THINGS,MADDOW,HANDLE,ORG,ORG,Wiki
FAUCI,THE_BIDEN_ADMINISTRATION,PICTURE,ORG,ORG,Wiki
COVID19,AMERICANS,VACCINATE,PERSON,NORP,Wiki
THE_TIMES,FAUCI,TELL,ORG,ORG,Wiki
NATIONAL_GEOGRAPHIC_DOCUMENTARY_FILMS,MAGNOLIA_PICTURES,PRODUCE,ORG,ORG,Wiki
CLINTON,REAGAN,LIKE,PERSON,PERSON,Wiki
PEOPLE,COH04S1,TARGET,ORG,ORG,Wiki
WHO,COVID19,HAVE,ORG,PERSON,Wiki
DIAMOND_ONLINE,HIROSE,TELL,PERSON,PERSON,Wiki
THE_COVID19_PANDEMIC,PEOPLE,RECEIVE,ORG,ORG,Wiki
PEOPLE,AIR,BREATHE,ORG,ORG,Wiki
PEOPLE,SYMPTOMS,DEVELOP,ORG,ORG,Wiki
COVID‑19,WHO,DIE,PRODUCT,ORG,Wiki
HOSPITAL,PEOPLE,RETESTE,ORG,ORG,Wiki
PARTICLES,AIR,INHALE,GPE,ORG,Wiki
PARTICLES,AIR,EXHALE,GPE,ORG,Wiki
HOSPITAL,WHO,ADMIT,ORG,ORG,Wiki
COVID‑19,WHO,DIAGNOSE,PRODUCT,ORG,Wiki
THE_WUHAN_JIANGHAN_CDC,WHO,INFORM,ORG,ORG,Wiki
ITALY,CASES,CONFIRM,GPE,PERSON,Wiki
WHO,THE_SOLIDARITY_TRIAL,INITIATE,ORG,PRODUCT,Wiki
COVID‑19,WHO,RECOVER,PRODUCT,ORG,Wiki
PEOPLE,WHO,RECOVER,ORG,ORG,Wiki
ALERT_LEVEL_2,NEW_ZEALAND,ENTER,PERSON,GPE,Wiki
ALERT_LEVEL_2,NEW_ZEALAND,ALERT,PRODUCT,GPE,Wiki
CONTACT_TRACING,THE_HEALTH_MINISTRY,CONDUCT,PERSON,ORG,Wiki
ADVANCE_NZ,PEOPLE,VOTE,ORG,ORG,Wiki
POLICE,TE_KAHIKA,DETAIN,ORG,ORG,Wiki
MEDIA,PROTESTERS,CONFRONT,GPE,ORG,Wiki
POLICE,PROTESTERS,WARN,ORG,ORG,Wiki
PROTESTERS,EDUCATION,INCLUDE,ORG,ORG,Wiki
WHO,PROTESTERS,DISRUPT,ORG,ORG,Wiki
WHO,BUSINESSES,DISRUPT,ORG,PERSON,Wiki
WELLINGTON,ANTIVACCINE,HOLD,GPE,GPE,Wiki
GOVERNMENT,TAMAKI,SILENCE,ORG,GPE,Wiki
PAUL_WHITE,HEALTH_NZ,REPRESENT,PERSON,ORG,Wiki
CHICAGO,PROTESTERS,MEET,GPE,ORG,Wiki
GOVERNORS,STATES,REOPEN,ORG,GPE,Wiki
GOVERNMENT,MOSCOW,IMPLEMENT,ORG,GPE,Wiki
INDIVIDUALS,WHO,EXPOSE,GPE,ORG,Wiki
THE_AUSTRALIAN_GOVERNMENT,APP,ANNOUNCE,ORG,PERSON,Wiki
BLUETOOTH_LOW_ENERGY_TECHNOLOGY,APP,USE,ORG,PERSON,Wiki
JORDANS,WHO,LEVERAGE,NORP,ORG,Wiki
MGCQ,ZAMBOANGA_CITY,TRANSITION,ORG,GPE,Wiki
GCQ,MECQ,DOWNGRADE,ORG,ORG,Wiki
ECQ,CATBALOGAN,PLACE,ORG,PERSON,Wiki
MECQ,TUGUEGARAO,PLACE,ORG,ORG,Wiki
MECQ,THE_CITY_OF,PLACE,ORG,GPE,Wiki
MECQ,ILOILO_CITY,PLACE,ORG,ORG,Wiki
MECQ,LANAO_DEL_SUR,PLACE,ORG,ORG,Wiki
GCQ,NORTHERN_SAMAR,PLACE,ORG,GPE,Wiki
GCQ,LANAO_DEL_SUR,PLACE,ORG,ORG,Wiki
GCQ,SANTIAGO,UPGRADE,ORG,GPE,Wiki
MGCQ,ISABELA,DOWNGRADE,ORG,GPE,Wiki
GCQ,LAOAG,PLACE,ORG,GPE,Wiki
ECQ,TUGUEGARAO,PLACE,ORG,ORG,Wiki
ECQ,PASSI,PLACE,ORG,PERSON,Wiki
ECQ,THE_GREATER_MANILA_AREA,PLACE,ORG,ORG,Wiki
MECQ,QUIRINO,PLACE,ORG,PERSON,Wiki
MECQ,THE_GREATER_MANILA_AREA,PLACE,ORG,ORG,Wiki
MECQ,ABRA,PLACE,ORG,PERSON,Wiki
GCQ,QUEZON,PLACE,ORG,GPE,Wiki
GCQ,PALAWAN,PLACE,ORG,GPE,Wiki
SANTIAGO_CITY,MECQ,RETAIN,GPE,ORG,Wiki
GCQ,MOUNTAIN_PROVINCE,DOWNGRADE,ORG,GPE,Wiki
GCQ,COTABATO_CITY,UPGRADE,ORG,GPE,Wiki
METRO_MANILA,ALERT_LEVEL_3,PLACE,PERSON,PERSON,Wiki
LEADERS,CORD19,RELEASE,ORG,PRODUCT,Wiki
THE_UK_NATIONAL_HEALTH_SERVICE,GUIDANCE,ISSUE,ORG,PRODUCT,Wiki
COVID19,WHO,DIAGNOSE,PERSON,ORG,Wiki
COVID19,PEOPLE,INFECT,PERSON,ORG,Wiki
DRUGS,MALARIA,TREAT,PERSON,GPE,Wiki
COVID19,RESEARCH,TREATMENT,PERSON,ORG,Wiki
THE_ROYAL_DEVON,WHO,TRANSFER,ORG,ORG,Wiki
HOSPITAL,PEOPLE,ADMIT,ORG,ORG,Wiki
SARSCOV,WHO,INFECT,NORP,ORG,Wiki
ANTHONY_FAUCI,RESEARCH,DIRECT,PERSON,ORG,Wiki
BUSINESSES,FOOD,OFFERING,PERSON,ORG,Wiki
RESIDENTS,WUHAN,LEAVE,PERSON,GPE,Wiki
WUHAN,PEOPLE,TRAVEL,GPE,ORG,Wiki
ITALY,AIRCRAFT,FLY,GPE,ORG,Wiki
WEST_BENGAL,LOCKDOWNS,IMPOSE,GPE,NORP,Wiki
MAHARASHTRA,CASES,INCREASE,ORG,PERSON,Wiki
MANY_STATES,LOCKDOWNS,LIFTING,GPE,NORP,Wiki
MANY_STATES,RESTRICTIONS,LIFTING,GPE,PERSON,Wiki
DATA,GOOGLE,COLLECT,GPE,ORG,Wiki
MOVEMENTS,GOOGLE,COLLECT,PERSON,ORG,Wiki
WHO,STATEMENTS,PUBLISH,ORG,PERSON,Wiki
PEOPLE,RED_ZONE,LEAVE,ORG,GPE,Wiki
PEOPLE,RED_ZONE,ENTER,ORG,GPE,Wiki
LOMBARDY,WHO,EVACUATE,ORG,ORG,Wiki
CONTE,ITALIANS,REQUEST,PERSON,NORP,Wiki
WHO,COVID19,CONTRACT,ORG,PERSON,Wiki
COVID19,USERS,SPREAD,PERSON,ORG,Wiki
AUSTRALIAN,WHO,DEPORT,NORP,ORG,Wiki
NEW_ZEALAND,PEOPLE,ENTER,GPE,ORG,Wiki
MIQ,PEOPLE,ENTER,ORG,ORG,Wiki
WHO,TIME,SPEND,ORG,ORG,Wiki
IRELAND,WHO,BASE,GPE,ORG,Wiki
OPERATION_PROTECT,WHO,PARTICIPATE,ORG,ORG,Wiki
INDIA,WHO,ARRIVE,GPE,ORG,Wiki
SYDNEY,WHO,RETURN,GPE,ORG,Wiki
BRISBANE,WHO,TRAVEL,GPE,ORG,Wiki
CHINA,COVID19,IMPORT,GPE,PERSON,Wiki
THE_UNITED_STATES,CHINA,BLAME,GPE,GPE,Wiki
FERNÁNDEZ,THE_WORLD_HEALTH_ORGANIZATION,ADD,PERSON,ORG,Wiki
IRAN,BAHRAIN,ACCUSE,GPE,GPE,Wiki
GOD,COVID19,ELIMINATE,PERSON,PERSON,Wiki
NICOLÁS_MADURO,COLOMBIA,ACCUSE,PERSON,GPE,Wiki
THE_WHITE_HOUSE,MEDIA,ACCUSE,ORG,GPE,Wiki
COVID19,DONALD_TRUMP,COMPARE,PERSON,PERSON,Wiki
TRUMP,THE_OBAMA_ADMINISTRATION,BLAME,ORG,ORG,Wiki
CHLOROQUINE,TRUMP,PROMOTE,PERSON,ORG,Wiki
TRUMP,FAUCI,PREVENT,ORG,ORG,Wiki
FAUCI,RESEARCH,DIRECT,ORG,ORG,Wiki
COVID19,THE_US,CREATE,PERSON,ORG,Wiki
COVID19,THE_US,SPREAD,PERSON,ORG,Wiki
THE_UNITED_STATES,SARSCOV19,CREATE,GPE,GPE,Wiki
DONALD_TRUMP,IRANIAN,TARGET,PERSON,NORP,Wiki
JEWS,COVID19,MANUFACTURE,NORP,PERSON,Wiki
FOOD,MUSLIMS,SELL,ORG,NORP,Wiki
SARSCOV2,FOOD,CONTAMINATE,PRODUCT,ORG,Wiki
PIERS_CORBYN,COVID19,DESCRIBE,PERSON,PERSON,Wiki
YOUTUBE,VIDEOS,REMOVE,ORG,PERSON,Wiki
FACEBOOK,POSTS,SHARE,ORG,NORP,Wiki
FACEBOOK,REPORTS,SPREAD,ORG,ORG,Wiki
THE_CHINESE_GOVERNMENT,CASES,BLAME,ORG,PERSON,Wiki
COVID19,MUSLIMS,SPREAD,PERSON,NORP,Wiki
INFECTIONS,WHO,RECOVER,ORG,ORG,Wiki
PILGRIMS,FATIMA_MASUMEH_SHRINE,VISIT,NORP,ORG,Wiki
MYTHS,MUSLIMS,CLAIM,GPE,NORP,Wiki
RIGANO,CHLOROQUINE,PROMOTE,ORG,PERSON,Wiki
THE_COVID19_PANDEMIC,JOE_ROGAN,DESCRIBE,ORG,PERSON,Wiki
PEOPLE,BILL_GATES,TRACK,ORG,PERSON,Wiki
THE_CHINESE_COMMUNIST_PARTY,THE_WORLD,ENDANGER,ORG,ORG,Wiki
WHO,RESTRICTIONS,ACCEPT,ORG,PERSON,Wiki
RESTRICTIONS,SPREAD,HALT,PERSON,NORP,Wiki
THE_COVID19_PANDEMIC,ANIMALS,AFFECT,ORG,GPE,Wiki
SOUTH_KOREA,CHINA,OVERTAKE,GPE,GPE,Wiki
ABKHAZIA,THE_COVID19_PANDEMIC,REACH,GPE,ORG,Wiki
QOM,WHO,RETURN,GPE,ORG,Wiki
DAYKUNDI_PROVINCE,WHO,DIE,GPE,ORG,Wiki
IRAN,WHO,RETURN,GPE,ORG,Wiki
TELEVISION,LESSONS,TEACH,ORG,PERSON,Wiki
RADIO,LESSONS,TEACH,ORG,PERSON,Wiki
THE_CENTRAL_AFRICAN_REPUBLIC,WHO,RETURN,GPE,ORG,Wiki
ETHIOPIA,A_STATE_OF_EMERGENCY,DECLARE,GPE,ORG,Wiki
GABON,WHO,RETURN,GPE,ORG,Wiki
FRANCE,WHO,RETURN,GPE,ORG,Wiki
THE_US,WHO,COME,ORG,ORG,Wiki
LONDON,WHO,COME,GPE,ORG,Wiki
THE_UNITED_KINGDOM,WHO,RETURN,GPE,ORG,Wiki
NIGERIA,WHO,WORK,GPE,ORG,Wiki
THE_CANARY_ISLANDS,THE_COVID19_PANDEMIC,REACH,GPE,ORG,Wiki
CEUTA,THE_COVID19_PANDEMIC,REACH,GPE,ORG,Wiki
MELILLA,THE_COVID19_PANDEMIC,REACH,GPE,ORG,Wiki
KHARTOUM,WHO,DIE,GPE,ORG,Wiki
THE_UNITED_KINGDOM,WHO,TRAVEL,GPE,ORG,Wiki
SOUTH_AFRICA,WHO,TRAVEL,GPE,ORG,Wiki
IVEY,THE_ALABAMA_911_BOARD,ADOPT,ORG,ORG,Wiki
GAMES,CASINOS,PROHIBIT,ORG,ORG,Wiki
KENNEY,BUSINESSES,ALLOW,PERSON,PERSON,Wiki
HOME,TEACHERS,REQUIRE,ORG,ORG,Wiki
USERS,ALBERTA,ADOPT,ORG,GPE,Wiki
USERS,ALBERTA,MIGRATE,ORG,GPE,Wiki
ALBERTA,WHO,RETURN,GPE,ORG,Wiki
COVID19,TRAVELLERS,TEST,PERSON,ORG,Wiki
COVID19,INDIVIDUALS,TEST,PERSON,GPE,Wiki
KEARL,CASES,IMPORT,PERSON,PERSON,Wiki
FLORENCE,WHO,COME,GPE,ORG,Wiki
THE_RED_ZONES,FIER,ADD,ORG,ORG,Wiki
SPAIN,WHO,STAY,GPE,ORG,Wiki
FRANCE,SKIKDA,STAY,GPE,PERSON,Wiki
ALGERIA,CASES,RECORD,GPE,PERSON,Wiki
AMERICAN_SAMOA,THE_FESCO_ASKOLD,LEAVE,ORG,ORG,Wiki
CORONAVIRUS,WHO,CONFIRM,GPE,ORG,Wiki
MILAN,WHO,RETURN,GPE,ORG,Wiki
SINT_MAARTEN,THE_ANGUILLIAN_NEWSPAPER,PRINT,PERSON,ORG,Wiki
ANGUILLA,SHELTER_IN_PLACE,TELL,ORG,ORG,Wiki
COVID,AMUNDSENSCOTT_SOUTH_POLE_STATION,REACH,PERSON,ORG,Wiki
PARLIAMENT,A_STATE_OF_EMERGENCY,EXTEND,ORG,ORG,Wiki
ARMENIA,PASSENGERS,ENTER,GPE,ORG,Wiki
ARMENIA,THE_COVID19_PANDEMIC,SPREAD,GPE,ORG,Wiki
GOVERNMENT,A_STATE_OF_EMERGENCY,DECLARE,ORG,ORG,Wiki
CANADA_CANADA,ARMENIA,PROVIDE,ORG,GPE,Wiki
THE_EUROPEAN_UNION,ARMENIA,SUPPLY,ORG,GPE,Wiki
NEW_YORK,WHO,TRAVEL,GPE,ORG,Wiki
ARUBA,WHO,STRAND,GPE,ORG,Wiki
COVID19,RESTRICTIONS,RELATE,PERSON,PERSON,Wiki
YUMA_REGIONAL_MEDICAL_CENTER,CONCERNS,RAISE,ORG,PERSON,Wiki
THE_STATE,WHO,TRAVEL,GPE,ORG,Wiki
MARICOPA_COUNTY,NATIVE_AMERICANS,REPRESENT,GPE,NORP,Wiki
WHO,CASES,TREAT,ORG,PERSON,Wiki
DATA,ADHS,RELEASE,GPE,ORG,Wiki
CACTUS_LEAGUE,NASCAR,RACE,ORG,ORG,Wiki
SYMPTOMS,WHO,HAVE,ORG,ORG,Wiki
WHO,COUNTRY,ENTER,ORG,ORG,Wiki
THE_TUCUMÁN_PROVINCIAL_POLICE,WHO,KILL,ORG,ORG,Wiki
BAHÍA_BLANCA,WHO,FIND,GPE,ORG,Wiki
LOUISIANA,THE_STATE,SEND,GPE,GPE,Wiki
SIHANOUKVILLE,WHO,ARRIVE,GPE,ORG,Wiki
THE_COVID19_PANDEMIC,HUBEI,MANIFEST,ORG,GPE,Wiki
GEORGIA,WHO,RETURN,GPE,ORG,Wiki
INDONESIA,COVID19,SPREAD,GPE,PERSON,Wiki
THE_WORLD_HEALTH_ORGANIZATION,INDONESIA,PERFORM,ORG,GPE,Wiki
SARSCOV2,INFECTIONS,CONFIRM,PRODUCT,ORG,Wiki
WUHAN,WHO,TRAVEL,GPE,ORG,Wiki
CASES,RUSSIA,CONFIRM,PERSON,GPE,Wiki
TAIWAN,LOCKDOWNS,IMPOSE,GPE,NORP,Wiki
GOVERNMENT,PEOPLE,BAR,ORG,ORG,Wiki
NIZAMUDDIN_MARKAZ,PEOPLE,LINK,PERSON,ORG,Wiki
COVID19,WHO,CURE,PERSON,ORG,Wiki
CORONAVIRUS,TMCH,RECOVER,GPE,ORG,Wiki
CORONAVIRUS,JMCH,RECOVER,GPE,GPE,Wiki
THE_ASTURIAN_GOVERNMENT,PHASE_2,START,ORG,PRODUCT,Wiki
LUARCA,WHO,LIVE,GPE,ORG,Wiki
COVID19,WHO,DIE,PERSON,ORG,Wiki
ASTURIAS,WHO,DIE,GPE,ORG,Wiki
BARCELONA,WHO,RETURN,GPE,ORG,Wiki
GIJÓN,MAJORCA,SURPASS,GPE,NORP,Wiki
PRAVIA,GRADO,SURPASS,GPE,GPE,Wiki
AUSTIN,CASES,CONFIRM,GPE,PERSON,Wiki
ADLER,SXSW,PROSCRIBE,PERSON,ORG,Wiki
IRAN,WHO,COME,GPE,ORG,Wiki
IRAN,WHO,ARRIVE,GPE,ORG,Wiki
WHO,FEVER,DEVELOP,ORG,PERSON,Wiki
ITALY,PEOPLE,COME,GPE,ORG,Wiki
CHILDREN,SCHOOLS,REMAIN,ORG,PERSON,Wiki
SUPERMARKETS,PERSONS,ENTER,ORG,GPE,Wiki
THE_ROYAL_HUMANITARIAN_FOUNDATION,THE_FEENA_KHAIR,LAUNCH,ORG,ORG,Wiki
WHO,COVID19,CLAIM,ORG,PERSON,Wiki
INDIANS,BAHRAIN,LEAVE,NORP,GPE,Wiki
SITRA_MALL,BAHRAIN,TURN,ORG,GPE,Wiki
THE_ADVENTIST_MEDICAL_CENTER,WHO,ADMIT,ORG,ORG,Wiki
ECQ,TAWI_TAWI,PLACE,ORG,PERSON,Wiki
BARBADOS,WHO,RETURN,PERSON,ORG,Wiki
HOME,PEOPLE,LEAVE,ORG,ORG,Wiki
BANGLADESH,LOCKDOWN,DECLARE,GPE,ORG,Wiki
HOME,TRANSPORTATION,SHUT,ORG,ORG,Wiki
HOME,TRANSPORTATION,LEAVE,ORG,ORG,Wiki
DHAKA,PEOPLE,LEAVE,GPE,ORG,Wiki
CORONAVIRUS,CHINA,TEST,GPE,GPE,Wiki
BANGLADESH,CHINA,INVITE,GPE,GPE,Wiki
COVID19,HABIBA_SULTANA,TEST,PERSON,PERSON,Wiki
GUANGZHOU,WHO,ARRIVE,GPE,ORG,Wiki
VICTORIA,RESTRICTIONS,RETIGHTENE,GPE,PERSON,Wiki
DUBBO_HOSPITAL,WHO,DIE,ORG,ORG,Wiki
THE_WORLD,AUSTRALIA,REOPEN,ORG,GPE,Wiki
DARWIN,WHO,ARRIVE,PERSON,ORG,Wiki
AUSTRALIA,PEOPLE,LEAVE,GPE,ORG,Wiki
AUSTRALIA,THE_AUSTRALIAN_GOVERNMENT,MANUFACTURE,GPE,ORG,Wiki
COVID19,PEOPLE,EXPOSE,PERSON,ORG,Wiki
VICTORIA,RESTRICTIONS,PREOMICRON,GPE,PERSON,Wiki
WHO,NEW_SOUTH_WALES,ENTER,ORG,GPE,Wiki
THE_FEDERAL_GOVERNMENT,TRAVELLERS,BLOCK,ORG,ORG,Wiki
STUDENTS,AUSTRALIA,VISIT,ORG,GPE,Wiki
SAN_PEDRO_TOWN,WHO,RETURN,GPE,ORG,Wiki
FLORIDA,WHO,RETURN,GPE,ORG,Wiki
THE_UNITED_STATES,WHO,RETURN,GPE,ORG,Wiki
BELIZE,BELIZEANS,RETURN,GPE,NORP,Wiki
BELIZE,RESIDENTS,LEAVE,GPE,PERSON,Wiki
BELIZE,A_STATE_OF_EMERGENCY,ANNOUNCE,GPE,ORG,Wiki
BELIZE,PEOPLE,TRAVEL,GPE,ORG,Wiki
BERMUDA,INFORMATION,RELATE,PERSON,ORG,Wiki
HOME,RESIDENTS,LEAVE,ORG,PERSON,Wiki
THE_DEPARTMENT_OF_HEALTH,INDIVIDUALS,APPROVE,ORG,GPE,Wiki
BELARUS,PERSONS,ENTER,GPE,GPE,Wiki
PERSONS,BELARUS,ENTER,GPE,GPE,Wiki
CURRENT_TIME_TV,WHO,APPROACH,ORG,ORG,Wiki
COVID19,DEATHS,ATTRIBUTE,PERSON,PERSON,Wiki
CRÉPYENVALOIS,WHO,RETURN,ORG,ORG,Wiki
ETTERBEEK,WHO,TREAT,GPE,ORG,Wiki
BELGIUM,SAINT_NICHOLAS_DAY,CELEBRATE,GPE,PERSON,Wiki
BELGIUM,WHO,PRAISE,GPE,ORG,Wiki
BELGIUM,DEATHS,INCLUDE,GPE,PERSON,Wiki
INDIA,WHO,TRAVEL,GPE,ORG,Wiki
THE_US,WHO,STUDY,ORG,ORG,Wiki
INDIA,BHUTANESE,EVACUATE,GPE,NORP,Wiki
BHUTAN,WHO,RETURN,GPE,ORG,Wiki
NEW_DELHI,WHO,RETURN,GPE,ORG,Wiki
DOHA,WHO,FLY,GPE,ORG,Wiki
